product_id,product_name,img_url,category,currency,price,standardised_price_eur,color,fit,composition,gender,country,region,brand_name,shop,sizes,standard_sizes,min_size,max_size,style label,material quality label,XXS,XS,S,M,L,XL,2XL,3XL,4XL,5XL,6XL
1192926001,Denim shirt,https://image.hm.com/assets/hm/dc/19/dc1992dc4ea6caa48691940e65f3588cd84c03a0.jpg,shirts,EUR,36.99,36.99,denim blue,regular fit,cotton polyester ,female,ireland,eu,H&M,H&M,XL/S/M/XXL/XS/,XL/XXL/M/S/XS,XS,XXL,casual,high,0,1,1,1,0,1,0,0,0,0,0
1192926001,Denim shirt,https://image.hm.com/assets/hm/dc/19/dc1992dc4ea6caa48691940e65f3588cd84c03a0.jpg,shirts,TWD,1299,37.671,denim blue,regular fit,cotton polyester ,female,taiwan,asia,H&M,H&M,M/XL/XS/S/XXL/,XL/XXL/M/S/XS,XS,XXL,casual,high,0,1,1,1,0,1,0,0,0,0,0
1130712008,Double-weave blouse,https://image.hm.com/assets/hm/ea/4b/ea4bdda71d8f24bce61e8221294688b589d1a631.jpg,shirts,EUR,24.99,24.99,navy blue,oversized fit,cotton ,female,ireland,eu,H&M,H&M,M/S/XS/,XS/S/M,XS,M,basic,medium,0,1,1,1,0,0,0,0,0,0,0
1193383003,Frill-trimmed pop-over blouse,https://image.hm.com/assets/hm/31/3c/313c39d743e2bfcd6612fd0c8eaa0d34af2cbb4e.jpg,shirts,EUR,19.99,19.99,black,oversized fit,cotton ,female,ireland,eu,H&M,H&M,S/XS/M/,XS/S/M,XS,M,casual,medium,0,1,1,1,0,0,0,0,0,0,0
1193383003,Frill-trimmed pop-over blouse,https://image.hm.com/assets/hm/31/3c/313c39d743e2bfcd6612fd0c8eaa0d34af2cbb4e.jpg,shirts,TWD,699,20.271,black,oversized fit,cotton ,female,taiwan,asia,H&M,H&M,XS/S/XXL/L/,XS/S/XXL/L,XS,XXL,casual,medium,0,1,1,0,1,0,0,0,0,0,0
1205001002,Draped satin blouse,https://image.hm.com/assets/hm/2e/3b/2e3bf2f18bd6f5dbbdc1527af34ff05d08aea67d.jpg,shirts,EUR,19.99,19.99,grey,slim fit,polyester ,female,ireland,eu,H&M,H&M,XXL/L/XS/XL/S/M/,XL/XXL/L/M/S/XS,XS,XXL,special occasion,medium,0,1,1,1,1,1,0,0,0,0,0
1205001002,Draped satin blouse,https://image.hm.com/assets/hm/2e/3b/2e3bf2f18bd6f5dbbdc1527af34ff05d08aea67d.jpg,shirts,TWD,699,20.271,grey,slim fit,polyester ,female,taiwan,asia,H&M,H&M,S/XS/XL/M/L/XXL/,XL/XXL/L/M/S/XS,XS,XXL,special occasion,medium,0,1,1,1,1,1,0,0,0,0,0
1116508004,Sequined wrapover blouse,https://image.hm.com/assets/hm/a3/58/a358e873fda2877f0273c9c5d8373cdf9b8814ba.jpg,shirts,EUR,27.99,27.99,silver-coloured,regular fit,elastane polyester ,female,ireland,eu,H&M,H&M,XL/XXL/L/,XL/XXL/L,L,XXL,special occasion,medium,0,0,0,0,1,1,0,0,0,0,0
1027844001,Linen-blend shirt,https://image.hm.com/assets/hm/56/72/5672bdc20a195d9404d36b2ea52307564aacab66.jpg,shirts,EUR,22.99,22.99,white,regular fit,cotton linen ,female,ireland,eu,H&M,H&M,XS/M/XXL/L/S/XL/,XL/XXL/L/M/S/XS,XS,XXL,basic,medium,0,1,1,1,1,1,0,0,0,0,0
1219306001,Appliqu̩d blouse,https://image.hm.com/assets/hm/15/6d/156dedefd00c389b91bade1a50fffb67bf86578e.jpg,shirts,EUR,54.99,54.99,black,oversized fit,viscose polyester ,female,ireland,eu,H&M,H&M,S/,S,S,S,formal,medium,0,0,1,0,0,0,0,0,0,0,0
1151240009,Satin shirt,https://image.hm.com/assets/hm/9e/3d/9e3df2c120fbdb1d066f365a6f03385a63457afd.jpg,shirts,EUR,23.99,23.99,light blue,oversized fit,cotton polyester ,female,ireland,eu,H&M,H&M,S/XL/XS/L/M/,XL/M/L/S/XS,XS,XL,formal,medium,0,1,1,1,1,1,0,0,0,0,0
1205001003,Draped satin blouse,https://image.hm.com/assets/hm/b0/fa/b0fa6bbdddfc74cf9c8e564f28aeb7962d389be7.jpg,shirts,EUR,19.99,19.99,white,slim fit,polyester ,female,ireland,eu,H&M,H&M,XXL/XS/S/XL/M/L/,XL/XXL/M/L/S/XS,XS,XXL,special occasion,medium,0,1,1,1,1,1,0,0,0,0,0
1116508001,Sequined wrapover blouse,https://image.hm.com/assets/hm/56/ca/56ca620f68002a85de7dca5659ab67e84236e53d.jpg,shirts,EUR,27.99,27.99,black/sequins,regular fit,elastane polyester ,female,ireland,eu,H&M,H&M,S/XL/XXL/XS/L/M/,XL/XXL/L/M/S/XS,XS,XXL,special occasion,medium,0,1,1,1,1,1,0,0,0,0,0
1193383002,Frill-trimmed pop-over blouse,https://image.hm.com/assets/hm/3f/14/3f14f25e6d12e348e9444098e40651a472303a7b.jpg,shirts,EUR,19.99,19.99,blue/striped,oversized fit,cotton ,female,ireland,eu,H&M,H&M,XS/S/M/XXL/XL/L/,XL/XXL/M/L/S/XS,XS,XXL,formal,medium,0,1,1,1,1,1,0,0,0,0,0
1172281001,Cotton flannel shirt,https://image.hm.com/assets/hm/84/29/84299541e223ffb65de532f558c8e8d6318b31b9.jpg,shirts,EUR,24.99,24.99,black/checked,regular fit,cotton ,female,ireland,eu,H&M,H&M,S/L/XS/M/,XS/S/M/L,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
1194689001,Tapered-waist poplin shirt,https://image.hm.com/assets/hm/38/f5/38f561c801d7b5a35e2cc5574aa728abd420f4a6.jpg,shirts,EUR,17.99,17.99,white,regular fit,cotton ,female,ireland,eu,H&M,H&M,XL/L/XS/M/XXS/S/,XL/M/L/S/XXS/XS,XXS,XL,formal,medium,1,1,1,1,1,1,0,0,0,0,0
1211679001,Oversized blouse,https://image.hm.com/assets/hm/73/d9/73d941e2de41c4833ae45b8f360502a76fb0556b.jpg,shirts,EUR,39.99,39.99,cream,oversized fit,polyester ,female,ireland,eu,H&M,H&M,XL/S/XS/L/M/,XL/M/L/S/XS,XS,XL,special occasion,medium,0,1,1,1,1,1,0,0,0,0,0
1185140001,Corduroy shirt,https://image.hm.com/assets/hm/90/d8/90d8d7b5c1b737b7a4605691df6598f26d9ac2d1.jpg,shirts,EUR,24.99,24.99,dark khaki green,regular fit,cotton ,female,ireland,eu,H&M,H&M,XXL/S/L/XL/M/XS/,XL/XXL/M/L/S/XS,XS,XXL,basic,low,0,1,1,1,1,1,0,0,0,0,0
1177523001,Oversized cotton shirt,https://image.hm.com/assets/hm/51/6a/516a03e2f7da188b743933e447490804fcd21b69.jpg,shirts,EUR,24.99,24.99,white,oversized fit,cotton ,female,ireland,eu,H&M,H&M,XL/XS/M/L/S/,XL/L/M/S/XS,XS,XL,formal,medium,0,1,1,1,1,1,0,0,0,0,0
1193632003,Oversized turtleneck jumper,https://image.hm.com/assets/hm/6c/32/6c32dfbd557b5f343e3d4ba0d980a1946e1ce5fe.jpg,cardigan,EUR,39.99,39.99,black,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XS/,XS,XS,XS,casual,medium,0,1,0,0,0,0,0,0,0,0,0
1179932003,Rib-knit turtleneck jumper,https://image.hm.com/assets/hm/ce/6a/ce6a12d0e1d5f88bbd0d3d92bd9267a3faea1af6.jpg,cardigan,EUR,29.99,29.99,dark green,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,L/M/XS/S/,XS/M/S/L,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
1179932003,Rib-knit turtleneck jumper,https://image.hm.com/assets/hm/ce/6a/ce6a12d0e1d5f88bbd0d3d92bd9267a3faea1af6.jpg,cardigan,TWD,999,28.971,dark green,oversized fit,wool acrylic polyester ,female,taiwan,asia,H&M,H&M,M/S/L/XS/,XS/S/L/M,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
983240027,Knitted jumper,https://image.hm.com/assets/hm/6f/0a/6f0a5d6dc0d1a6da26ed8f20b4e67ea6ec30629e.jpg,cardigan,EUR,19.99,19.99,dark grey marl,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,S/M/4XL/XL/XXL/XS/L/,XL/4XL/XXL/M/L/S/XS,XS,4XL,casual,medium,0,1,1,1,1,1,0,0,1,0,0
983240027,Knitted jumper,https://image.hm.com/assets/hm/6f/0a/6f0a5d6dc0d1a6da26ed8f20b4e67ea6ec30629e.jpg,cardigan,TWD,699,20.271,dark grey marl,oversized fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,M/XL/XS/L/4XL/XXL/S/,XL/4XL/XXL/L/M/S/XS,XS,4XL,casual,medium,0,1,1,1,1,1,0,0,1,0,0
951932007,Fine-knit cashmere jumper,https://image.hm.com/assets/hm/f8/22/f822a270b8f6201ef4fa42fab4e33862d63fedc4.jpg,cardigan,EUR,129,129,black,regular fit,cashmere ,female,ireland,eu,H&M,H&M,S/XS/L/XL/M/,XL/M/L/S/XS,XS,XL,casual,medium,0,1,1,1,1,1,0,0,0,0,0
1167597001,Sweater vest,https://image.hm.com/assets/hm/21/57/215760654fb3e8ffae06720224a00d018929fc20.jpg,cardigan,EUR,23.99,23.99,light beige marl,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,M/L/S/XS/,XS/L/S/M,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
1195954009,Oversized zip-top jumper,https://image.hm.com/assets/hm/d0/72/d072b4b51f336d11ead0fa2fd2ccd99c9155e26c.jpg,cardigan,EUR,34.99,34.99,light grey,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XXS/L/XS/M/S/,M/L/S/XXS/XS,XXS,L,casual,medium,1,1,1,1,1,0,0,0,0,0,0
1193632002,Oversized turtleneck jumper,https://image.hm.com/assets/hm/6d/6b/6d6b98d739a1a1c83f96f46a17e2113252d9b780.jpg,cardigan,EUR,39.99,39.99,cream,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XXL/XL/,XL/XXL,XL,XXL,casual,medium,0,0,0,0,0,1,0,0,0,0,0
1007405007,Cashmere polo-neck jumper,https://image.hm.com/assets/hm/da/ef/daef6a5d54a0a799cde4d9f6d17b691a4d2378f3.jpg,cardigan,EUR,179,179,grey marl,oversized fit,cashmere ,female,ireland,eu,H&M,H&M,L/XS/S/M/,XS/S/M/L,XS,L,casual,high,0,1,1,1,1,0,0,0,0,0,0
1201263002,Fluffy deep-back jumper,https://image.hm.com/assets/hm/24/26/2426955f1a37736f0dbb98fbdc30116fdf03e361.jpg,cardigan,EUR,29.99,29.99,cream,regular fit,polyester metallised fibre ,female,ireland,eu,H&M,H&M,M/S/,S/M,S,M,formal,high,0,0,1,1,0,0,0,0,0,0,0
1089158013,Oversized jumper,https://image.hm.com/assets/hm/89/90/8990e6d97f747dafb74d96da70d6849c7e8932b3.jpg,knitwear,EUR,19.99,19.99,cream,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,S/XS/M/,XS/S/M,XS,M,basic,medium,0,1,1,1,0,0,0,0,0,0,0
1089158003,Oversized jumper,https://image.hm.com/assets/hm/b2/e7/b2e747b2201a222fc67bfe1c7c56adde639e15b8.jpg,knitwear,EUR,19.99,19.99,black,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XS/S/M/,XS/S/M,XS,M,basic,medium,0,1,1,1,0,0,0,0,0,0,0
1191546004,Cropped jumper,https://image.hm.com/assets/hm/5e/7d/5e7d77f97f20bdb2f7d6c2f6556132a0ee02a309.jpg,cardigan,EUR,29.99,29.99,light pink,oversized fit,wool elastane alpaca polyester ,female,ireland,eu,H&M,H&M,XL/M/S/XS/L/XXL/,XL/XXL/L/M/S/XS,XS,XXL,casual,high,0,1,1,1,1,1,0,0,0,0,0
1167597002,Sweater vest,https://image.hm.com/assets/hm/a6/17/a61757f7b1596646a2466eb03de2460e56914ccf.jpg,cardigan,EUR,23.99,23.99,black,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,S/XS/M/,XS/S/M,XS,M,formal,medium,0,1,1,1,0,0,0,0,0,0,0
1196036003,Oversized wool jumper,https://image.hm.com/assets/hm/a1/ae/a1ae96f2d95aab3dd9087fbfee6fb83eb2e554e0.jpg,cardigan,EUR,69.99,69.99,dark grey,oversized fit,wool ,female,ireland,eu,H&M,H&M,XS/L/XL/S/M/,XL/M/L/S/XS,XS,XL,basic,high,0,1,1,1,1,1,0,0,0,0,0
786978007,Oversized cashmere jumper,https://image.hm.com/assets/hm/1a/c3/1ac36536aba7f4252b82c3fa91ce69c17464322f.jpg,cardigan,EUR,149,149,black,oversized fit,cashmere ,female,ireland,eu,H&M,H&M,M/S/XS/,XS/S/M,XS,M,basic,medium,0,1,1,1,0,0,0,0,0,0,0
983240025,Knitted jumper,https://image.hm.com/assets/hm/30/c5/30c50e86c765015009083cde2f8a1e45f1377d5d.jpg,cardigan,EUR,19.99,19.99,cream,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XL/XXL/L/,XL/XXL/L,L,XXL,casual,medium,0,0,0,0,1,1,0,0,0,0,0
983240025,Knitted jumper,https://image.hm.com/assets/hm/30/c5/30c50e86c765015009083cde2f8a1e45f1377d5d.jpg,cardigan,TWD,699,20.271,cream,oversized fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,XL/XXL/,XL/XXL,XL,XXL,casual,medium,0,0,0,0,0,1,0,0,0,0,0
1200121001,Wool-blend jumper,https://image.hm.com/assets/hm/f8/04/f8045e1319db140efc75ca0d2e8f140323b9e38a.jpg,cardigan,EUR,54.99,54.99,cream/black,oversized fit,wool polyamide ,female,ireland,eu,H&M,H&M,L/XL/XS/M/,XS/XL/M/L,XS,XL,casual,medium,0,1,0,1,1,1,0,0,0,0,0
1128821003,Rib-knit half-zip jumper,https://image.hm.com/assets/hm/92/d5/92d59e3153a28e5bc1045922c31b2f2d6a94d5bf.jpg,cardigan,EUR,36.99,36.99,black/striped,regular fit,cotton acrylic ,female,ireland,eu,H&M,H&M,S/XS/,XS/S,XS,S,casual,medium,0,1,1,0,0,0,0,0,0,0,0
1207898001,Zip-top cable-knit jumper,https://image.hm.com/assets/hm/41/8e/418e812a64d2e42411a6edc871cacf9846d3e9a0.jpg,cardigan,EUR,39.99,39.99,beige,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,XL/S/L/XS/M/,XL/M/L/S/XS,XS,XL,basic,high,0,1,1,1,1,1,0,0,0,0,0
1121841001,Oversized jacquard-knit jumper,https://image.hm.com/assets/hm/50/78/50788ba63de59f04a3cad859d22cd638c20ae79f.jpg,cardigan,EUR,27.99,27.99,pink/red,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XS/S/,XS/S,XS,S,casual,high,0,1,1,0,0,0,0,0,0,0,0
1082853038,Rib-knit jumper,https://image.hm.com/assets/hm/65/2f/652fc2fa929a664e0f704614a21acbfd2b4cc3ea.jpg,knitwear,EUR,19.99,19.99,dark beige marl,regular fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XS/,XS,XS,XS,basic,medium,0,1,0,0,0,0,0,0,0,0,0
1082853038,Rib-knit jumper,https://image.hm.com/assets/hm/65/2f/652fc2fa929a664e0f704614a21acbfd2b4cc3ea.jpg,knitwear,TWD,699,20.271,dark beige marl,regular fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,XS/,XS,XS,XS,basic,medium,0,1,0,0,0,0,0,0,0,0,0
1092095008,Rib-knit polo-neck jumper,https://image.hm.com/assets/hm/9c/ca/9cca82a999f211f0e6661f7627619729d4426aef.jpg,cardigan,EUR,24.99,24.99,light beige,regular fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XL/L/M/XS/S/XXL/,XL/XXL/M/L/S/XS,XS,XXL,basic,medium,0,1,1,1,1,1,0,0,0,0,0
1206586001,Rib-knit jumper,https://image.hm.com/assets/hm/09/41/094195fafb00a46ebb505881c06a81291d065830.jpg,cardigan,EUR,27.99,27.99,light beige,regular fit,elastane viscose polyester ,female,ireland,eu,H&M,H&M,S/M/XS/L/XL/XXL/,XL/XXL/L/M/S/XS,XS,XXL,basic,medium,0,1,1,1,1,1,0,0,0,0,0
1082853028,Rib-knit jumper,https://image.hm.com/assets/hm/75/11/75110a4fbc85cc310528cce56168d10c2ca990d4.jpg,knitwear,EUR,19.99,19.99,light blue,regular fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XXL/S/M/XS/XL/,XL/XXL/M/S/XS,XS,XXL,basic,medium,0,1,1,1,0,1,0,0,0,0,0
1192807001,Jacquard-knit jumper,https://image.hm.com/assets/hm/39/09/3909017e753716adfdd5d678621ba0228df035f9.jpg,cardigan,EUR,29.99,29.99,light beige/black,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XL/,XL,XL,XL,casual,high,0,0,0,0,0,1,0,0,0,0,0
1192807001,Jacquard-knit jumper,https://image.hm.com/assets/hm/39/09/3909017e753716adfdd5d678621ba0228df035f9.jpg,cardigan,TWD,999,28.971,light beige/black,oversized fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,XXL/,XXL,XXL,XXL,casual,high,0,0,0,0,0,0,1,0,0,0,0
1198634001,Wool-blend jumper,https://image.hm.com/assets/hm/58/12/581278c330e7bb60593ede9850fd27bc2a57ae34.jpg,cardigan,EUR,99.99,99.99,greige,regular fit,wool elastane yak wool polyester ,female,ireland,eu,H&M,H&M,M/,M,M,M,casual,medium,0,0,0,1,0,0,0,0,0,0,0
983240031,Knitted jumper,https://image.hm.com/assets/hm/50/5f/505fd9cdda7ec9286fdcb29a3ebbc26a70f39d50.jpg,cardigan,EUR,19.99,19.99,green,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,L/XXL/XS/S/M/,XXL/M/L/S/XS,XS,XXL,casual,low,0,1,1,1,1,0,1,0,0,0,0
1161787007,Jacquard-knit jumper,https://image.hm.com/assets/hm/15/3f/153fe93da09ec2ce52170e2fd01afe615769355c.jpg,cardigan,EUR,14.99,14.99,navy blue/green striped,oversized fit,acrylic ,female,ireland,eu,H&M,H&M,XXS/,XXS,XXS,XXS,casual,medium,1,0,0,0,0,0,0,0,0,0,0
1013591004,Rib-knit wool jumper,https://image.hm.com/assets/hm/55/19/551960cede19d3b535c4afb2359e1ac466b0560b.jpg,cardigan,EUR,99.99,99.99,white,oversized fit,wool cashmere ,female,ireland,eu,H&M,H&M,M/XS/S/L/,XS/S/L/M,XS,L,basic,high,0,1,1,1,1,0,0,0,0,0,0
1200105002,Oversized mohair-blend jumper,https://image.hm.com/assets/hm/62/e8/62e8394577ac1d68af5a5fc83f51818b08797900.jpg,cardigan,EUR,69.99,69.99,cream,oversized fit,mohair wool elastane polyamide ,female,ireland,eu,H&M,H&M,L/XL/S/XS/M/,XL/M/L/S/XS,XS,XL,casual,medium,0,1,1,1,1,1,0,0,0,0,0
1161784002,Jumper,https://image.hm.com/assets/hm/be/da/bedaf263b94dbd69e7f8a420b51fb7ce6f9a17c5.jpg,cardigan,EUR,17.99,17.99,beige marl/striped,regular fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,3XL/XS/S/XXS/M/,M/S/XXS/XS/3XL,XXS,3XL,casual,medium,1,1,1,1,0,0,0,1,0,0,0
1161784002,Jumper,https://image.hm.com/assets/hm/be/da/bedaf263b94dbd69e7f8a420b51fb7ce6f9a17c5.jpg,cardigan,TWD,699,20.271,beige marl/striped,regular fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,M/S/XXS/XS/,XXS/S/XS/M,XXS,M,casual,medium,1,1,1,1,0,0,0,0,0,0,0
1200126001,Oversized jumper,https://image.hm.com/assets/hm/91/e0/91e00ca9f9d86281f0100bb86d5fe4950c762df6.jpg,cardigan,EUR,59.99,59.99,cream,oversized fit,wool polyamide acrylic polyester ,female,ireland,eu,H&M,H&M,S/XL/XS/M/,XS/XL/S/M,XS,XL,basic,medium,0,1,1,1,0,1,0,0,0,0,0
1200126001,Oversized jumper,https://image.hm.com/assets/hm/91/e0/91e00ca9f9d86281f0100bb86d5fe4950c762df6.jpg,cardigan,TWD,1999,57.971,cream,oversized fit,wool polyamide acrylic polyester ,female,taiwan,asia,H&M,H&M,M/XL/S/XS/,XS/XL/S/M,XS,XL,basic,medium,0,1,1,1,0,1,0,0,0,0,0
1104362002,Cashmere jumper,https://image.hm.com/assets/hm/e4/60/e46047cf55df920863893bef5dcc95a5d03cf68f.jpg,cardigan,EUR,129,129,dark greige,oversized fit,cashmere ,female,ireland,eu,H&M,H&M,S/M/L/XS/,XS/S/L/M,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
1195710002,Oversized turtleneck jumper,https://image.hm.com/assets/hm/84/3b/843b29500cbe62a7e2c54017018a6147cae37ff5.jpg,cardigan,EUR,79.99,79.99,white/black striped,oversized fit,wool ,female,ireland,eu,H&M,H&M,XS/,XS,XS,XS,casual,medium,0,1,0,0,0,0,0,0,0,0,0
1195738001,Fluffy-knit jumper,https://image.hm.com/assets/hm/bf/82/bf82c0806efac4de3b662f11239f2e54970ea043.jpg,cardigan,EUR,36.99,36.99,white,regular fit,polyester ,female,ireland,eu,H&M,H&M,M/XL/XXL/L/S/XS/,XL/XXL/L/M/S/XS,XS,XXL,casual,high,0,1,1,1,1,1,0,0,0,0,0
1195738001,Fluffy-knit jumper,https://image.hm.com/assets/hm/bf/82/bf82c0806efac4de3b662f11239f2e54970ea043.jpg,cardigan,TWD,1299,37.671,white,regular fit,polyester ,female,taiwan,asia,H&M,H&M,XXL/S/M/XL/L/XS/,XL/XXL/L/M/S/XS,XS,XXL,casual,high,0,1,1,1,1,1,0,0,0,0,0
1169363001,Turtleneck jumper,https://image.hm.com/assets/hm/0d/3e/0d3e3023946be0c2fb20014511dec90799e0cf19.jpg,cardigan,EUR,39.99,39.99,cream/striped,regular fit,polyamide viscose polyester ,female,ireland,eu,H&M,H&M,XL/S/,XL/S,S,XL,casual,high,0,0,1,0,0,1,0,0,0,0,0
1193940002,Zip-top rib-knit jumper,https://image.hm.com/assets/hm/c1/d6/c1d6a5c67d63f7777789842fd51fe2f3c7ae7fae.jpg,cardigan,EUR,36.99,36.99,cream/striped,regular fit,wool polyamide acrylic polyester ,female,ireland,eu,H&M,H&M,L/,L,L,L,casual,medium,0,0,0,0,1,0,0,0,0,0,0
992208021,Oversized polo-neck jumper,https://image.hm.com/assets/hm/6c/b4/6cb4e665018a4c6b17cd2b9d0a9d9837fc0fe86c.jpg,cardigan,EUR,29.99,29.99,mustard yellow,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,M/S/L/XXL/XL/XS/,XL/XXL/L/M/S/XS,XS,XXL,casual,high,0,1,1,1,1,1,0,0,0,0,0
983240029,Knitted jumper,https://image.hm.com/assets/hm/cd/42/cd42449bb348c7203f84c28ac4c0bcdd6fefb6a0.jpg,cardigan,EUR,19.99,19.99,light beige/black striped,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,M/S/XS/,XS/S/M,XS,M,casual,medium,0,1,1,1,0,0,0,0,0,0,0
1195954004,Oversized zip-top jumper,https://image.hm.com/assets/hm/ce/04/ce04055e1f7c665da9f370cca4ed05e89a2e8927.jpg,cardigan,EUR,34.99,34.99,light green,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,L/XXS/XS/M/S/,M/L/S/XXS/XS,XXS,L,casual,medium,1,1,1,1,1,0,0,0,0,0,0
1135313005,Cashmere-blend jumper,https://image.hm.com/assets/hm/95/c7/95c7823735292a92ccc098a31a326bf34e48cb13.jpg,cardigan,EUR,129,129,black,oversized fit,wool cashmere ,female,ireland,eu,H&M,H&M,M/,M,M,M,casual,medium,0,0,0,1,0,0,0,0,0,0,0
1196770002,Seam-detail jumper,https://image.hm.com/assets/hm/24/7c/247cbe6c6f3b8522a2e61cc73a8daf25b1cad5ca.jpg,cardigan,EUR,36.99,36.99,pink marl,oversized fit,wool acrylic polyester ,female,ireland,eu,H&M,H&M,XS/XL/,XS/XL,XS,XL,casual,high,0,1,0,0,0,1,0,0,0,0,0
1191546002,Cropped jumper,https://image.hm.com/assets/hm/10/17/10177ce97fe05c0dc47592bca0ada8d9f8ed388e.jpg,cardigan,EUR,29.99,29.99,dark grey marl,oversized fit,wool elastane alpaca polyester ,female,ireland,eu,H&M,H&M,L/XS/XL/XXL/M/S/,XL/XXL/M/L/S/XS,XS,XXL,formal,medium,0,1,1,1,1,1,0,0,0,0,0
1088702009,Rib-knit polo-neck jumper,https://image.hm.com/assets/hm/8f/2b/8f2bacc7bbe3b0e99c491a0474b86b5fe5bb92e1.jpg,cardigan,EUR,29.99,29.99,black/striped,regular fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,S/XS/XL/M/XXL/L/,XL/XXL/M/L/S/XS,XS,XXL,casual,high,0,1,1,1,1,1,0,0,0,0,0
1197265001,Fluffy jumper,https://image.hm.com/assets/hm/94/6b/946bf09e238246d5f312f56653ea21c096cb0f38.jpg,cardigan,EUR,39.99,39.99,light grey,oversized fit,polyamide acrylic ,female,ireland,eu,H&M,H&M,S/XS/M/L/,XS/S/L/M,XS,L,casual,medium,0,1,1,1,1,0,0,0,0,0,0
1192805001,Oversized jumper,https://image.hm.com/assets/hm/8b/0f/8b0fad0d65a2c092a5531941aa195042c76fc63a.jpg,cardigan,EUR,39.99,39.99,cream,oversized fit,wool elastane polyester ,female,ireland,eu,H&M,H&M,XS/XL/M/XXL/S/L/,XL/XXL/M/L/S/XS,XS,XXL,casual,medium,0,1,1,1,1,1,0,0,0,0,0
1168311002,Fine-knit jumper,https://image.hm.com/assets/hm/df/5f/df5f1989ff7b9aa95d9c0da1712eec158e488cac.jpg,cardigan,EUR,24.99,24.99,black/striped,regular fit,wool polyamide acrylic polyester ,female,ireland,eu,H&M,H&M,XS/XXL/XL/L/S/M/,XL/XXL/L/M/S/XS,XS,XXL,casual,medium,0,1,1,1,1,1,0,0,0,0,0
1203903001,Wool-blend jumper,https://image.hm.com/assets/hm/0b/a1/0ba1afbdfa05f672332824ec6c4bf5b9abf6c9b2.jpg,cardigan,EUR,119,119,natural white,oversized fit,wool cashmere ,female,ireland,eu,H&M,H&M,M/,M,M,M,basic,high,0,0,0,1,0,0,0,0,0,0,0
1089150001,Oversized polo-neck jumper,https://image.hm.com/assets/hm/3f/7e/3f7ee2dbe903e2077df6010a3d1066aef41bc461.jpg,cardigan,EUR,19.99,19.99,black,oversized fit,wool elastane acrylic polyester ,female,ireland,eu,H&M,H&M,XS/L/XXL/XL/S/M/,XL/XXL/L/M/S/XS,XS,XXL,basic,medium,0,1,1,1,1,1,0,0,0,0,0
1089150001,Oversized polo-neck jumper,https://image.hm.com/assets/hm/3f/7e/3f7ee2dbe903e2077df6010a3d1066aef41bc461.jpg,cardigan,TWD,699,20.271,black,oversized fit,wool elastane acrylic polyester ,female,taiwan,asia,H&M,H&M,XL/M/XXL/S/XS/L/,XL/XXL/M/L/S/XS,XS,XXL,basic,medium,0,1,1,1,1,1,0,0,0,0,0
1207560001,Glittery-striped jumper,https://image.hm.com/assets/hm/9d/71/9d719e7e71102f536ae295d2fc6fe256258833cf.jpg,cardigan,EUR,39.99,39.99,black/dark grey striped,oversized fit,polyester metallised fibre ,female,ireland,eu,H&M,H&M,XXS/L/M/XL/S/XS/,XL/M/L/S/XXS/XS,XXS,XL,casual,medium,1,1,1,1,1,1,0,0,0,0,0
